label,DAPI1st,DAPI2nd,DAPI3rd,MBP488,GAD647,GABA488,gephyrin594,GS594,Synapsin647,VGluT1_647,PSD95_488,NR1594
200,24648765.0,6355011.0,8023956.0,552059.0,7034413.0,2197307.0,2423829.0,2727467.0,5676605.0,3372993.0,3775638.0,886223.0
201,21205214.0,6891799.0,8677789.0,632595.0,7090082.0,1869024.0,2243850.0,2613788.0,5307612.0,3294080.0,2833204.0,1053364.0
202,27451453.0,7217532.0,9140979.0,228216.0,10657299.0,8638648.0,4020765.0,4025879.0,5551773.0,2508307.0,1150529.0,917739.0
203,20010451.0,6199102.0,7878435.0,721833.0,6648998.0,906375.0,2506745.0,2503925.0,6348414.0,2871596.0,3473867.0,917721.0
204,25937951.0,5969185.0,7847691.0,648030.0,9778280.0,8572437.0,5459538.0,4590089.0,5539985.0,2004921.0,728388.0,990570.0
205,27088457.0,7281181.0,9049690.0,691032.0,8233229.0,2094571.0,2376794.0,3205390.0,4555044.0,2794454.0,806477.0,1699919.0
206,25859247.0,7157653.0,9184325.0,841469.0,8171329.0,1419681.0,2595998.0,2939706.0,6020820.0,6235025.0,7538111.0,1063688.0
207,24839525.0,7260272.0,8819786.0,602609.0,8129435.0,1889371.0,2484489.0,2955299.0,5532241.0,4084930.0,5670208.0,1039896.0
208,29655644.0,6120261.0,7989057.0,664026.0,7948753.0,1682024.0,2812509.0,4186943.0,5894351.0,2116440.0,1025371.0,1074681.0
209,31451823.0,6724433.0,8538962.0,721953.0,8974296.0,3928466.0,2606515.0,3901734.0,7184974.0,3575273.0,4705260.0,1323394.0
210,21516195.0,6970789.0,8649357.0,635842.0,9087417.0,5788361.0,3177677.0,3717189.0,5288281.0,2504653.0,730018.0,821575.0
211,22303901.0,6428539.0,8211002.0,648903.0,7838823.0,2091247.0,2608166.0,3389425.0,5024650.0,2797412.0,810840.0,863090.0
212,27414113.0,6349998.0,8253409.0,695785.0,7243699.0,2738827.0,2478927.0,2889773.0,4328567.0,2475790.0,697255.0,1395927.0
213,24823123.0,7211344.0,8958668.0,620678.0,7611191.0,2068128.0,2726177.0,2880119.0,8132587.0,3508677.0,3276101.0,1097470.0
214,22728801.0,7178528.0,8873598.0,671644.0,8186076.0,3607815.0,2411250.0,3694485.0,4996212.0,3237567.0,864214.0,1386690.0
215,24201045.0,7146674.0,9064278.0,676508.0,7832076.0,2133386.0,2197624.0,3585689.0,4693279.0,3033063.0,1474215.0,1788200.0
216,25832682.0,7172308.0,8920000.0,641350.0,8398780.0,2101965.0,2398011.0,2980108.0,4980496.0,2765385.0,1227468.0,1378722.0
217,30572404.0,6222678.0,8007799.0,650838.0,8105022.0,2040891.0,2834548.0,3069579.0,6426865.0,4333325.0,4228684.0,894276.0
218,10835225.0,2932323.0,3809037.0,335671.0,3626986.0,910541.0,1274283.0,2013260.0,2558190.0,1413505.0,1468183.0,792429.0
219,14262575.0,5002964.0,6349361.0,442382.0,7569692.0,1338065.0,1592703.0,1932606.0,5697259.0,2176718.0,3867634.0,888602.0
220,24304325.0,6486246.0,7283456.0,605888.0,7614945.0,2577312.0,2566123.0,3792724.0,8938707.0,2829067.0,2879356.0,1993003.0
221,16705269.0,6158154.0,7841293.0,573597.0,6849604.0,1352730.0,2052793.0,2603376.0,8552766.0,2879160.0,1814816.0,1432334.0
222,23051392.0,6843229.0,8549998.0,721928.0,8973562.0,2105337.0,2253047.0,3092750.0,4427260.0,2821062.0,1295614.0,1131465.0
223,25021113.0,4953533.0,6339592.0,1636015.0,6267190.0,907040.0,2378071.0,2593240.0,4455804.0,2216729.0,2096377.0,1599140.0
224,12011823.0,2295093.0,2876347.0,373157.0,3094457.0,1274228.0,1113893.0,1900387.0,3969725.0,1410185.0,880451.0,335457.0
225,9399637.0,2971161.0,3443056.0,223971.0,5296848.0,5240887.0,2079059.0,1943135.0,3033440.0,955246.0,499092.0,575869.0
226,10935876.0,2766668.0,3239807.0,187741.0,3457554.0,3226248.0,839623.0,1701839.0,2634092.0,1396456.0,311293.0,415500.0
227,11711399.0,2324425.0,3075967.0,7063.0,3561441.0,616935.0,1325963.0,1294685.0,2338555.0,1287311.0,564806.0,361771.0
228,23958328.0,7202601.0,9099117.0,582245.0,8938891.0,1684230.0,2436130.0,3011221.0,9114530.0,4784450.0,2323811.0,885964.0
229,32632670.0,6243817.0,8085519.0,660254.0,7213310.0,2883415.0,3228340.0,3250347.0,5678012.0,2758680.0,1535355.0,1385742.0
230,21617460.0,4379622.0,5873657.0,477673.0,8702065.0,2055409.0,2008293.0,2297481.0,4408780.0,1991698.0,861129.0,1239072.0
231,27035297.0,6886822.0,8462392.0,398569.0,8053255.0,1476065.0,2721432.0,2645107.0,7911846.0,5925784.0,1856645.0,1108172.0
232,17432440.0,3937356.0,4949262.0,558853.0,5133056.0,1374979.0,1864114.0,1957000.0,3662340.0,1617223.0,1095867.0,629309.0
233,22335527.0,6442436.0,7194941.0,631766.0,7238495.0,1718657.0,2723743.0,3710980.0,5649012.0,3582714.0,3235035.0,1474106.0
234,22162281.0,5514880.0,6049127.0,527337.0,6381221.0,1603870.0,2232198.0,2713405.0,4091585.0,2797804.0,1182993.0,1254833.0
235,24919154.0,7199586.0,8924107.0,641497.0,7570039.0,1442095.0,2543790.0,3331939.0,9656692.0,3519645.0,2559654.0,1377549.0
236,8659177.0,2140382.0,2654883.0,487805.0,2179950.0,493833.0,768988.0,993231.0,2278312.0,1338864.0,1112072.0,361963.0
237,17250878.0,4304684.0,5291582.0,806200.0,6070577.0,776064.0,1669396.0,1887766.0,6751027.0,2425304.0,2951967.0,667609.0
