label,DAPI1st,DAPI2nd,DAPI3rd,MBP488,GAD647,GABA488,gephyrin594,GS594,Synapsin647,VGluT1_647,PSD95_488,NR1594
48,69353103.0,16948694.0,19275495.0,1569494.0,19233388.0,3867805.0,7067230.0,8712918.0,18508785.0,8611307.0,4650528.0,2698922.0
49,64595528.0,18615161.0,21280130.0,1655579.0,21449163.0,4802408.0,7561198.0,9066663.0,16886056.0,8997573.0,8554030.0,4545488.0
50,67695858.0,19013974.0,22106453.0,1703349.0,20795418.0,6528897.0,7043475.0,10359507.0,20165116.0,8925925.0,4629327.0,2996569.0
51,54167904.0,15021553.0,17344363.0,1521430.0,18411188.0,3373893.0,5643222.0,7604791.0,16912139.0,7878055.0,4795423.0,2492352.0
52,58000457.0,15341478.0,17675485.0,1190947.0,22984450.0,7107546.0,6127375.0,8478853.0,23774591.0,7771321.0,5570349.0,2764138.0
53,35590695.0,9453426.0,11135015.0,891733.0,19008796.0,14282506.0,3605852.0,6647092.0,10573852.0,4218917.0,3570075.0,1851933.0
54,70439196.0,18927895.0,23076841.0,883016.0,23219512.0,4264727.0,6651760.0,8363540.0,17916752.0,11176253.0,10385984.0,2925797.0
55,67287627.0,19162820.0,22693933.0,1838797.0,29050109.0,28274025.0,7246810.0,13012261.0,17009691.0,6946474.0,2319835.0,3424632.0
56,30358246.0,8827663.0,10646914.0,743434.0,16388585.0,12465350.0,4036683.0,6332843.0,9089922.0,3643532.0,1018700.0,1441545.0
57,38477687.0,10980564.0,13148470.0,935432.0,18320758.0,11678036.0,4544905.0,6626096.0,10800892.0,4459746.0,1339065.0,1679373.0
58,35836564.0,11100838.0,13114127.0,936727.0,18282194.0,12975955.0,3825857.0,6893306.0,11372360.0,4625523.0,2118193.0,2000946.0
59,62194623.0,16710849.0,19416047.0,1573001.0,19112128.0,7080753.0,6563648.0,8919291.0,19440146.0,8177235.0,3427099.0,2686992.0
60,64168243.0,18290281.0,21914915.0,1241011.0,21251245.0,6037468.0,7001577.0,9362122.0,18907361.0,7784308.0,4628452.0,3311130.0
61,38265658.0,11545796.0,13607125.0,690185.0,13069084.0,4448721.0,3854373.0,5074666.0,8100506.0,5149535.0,2086537.0,1715336.0
62,54356373.0,15210531.0,17298897.0,1360384.0,16393313.0,4527903.0,5826257.0,7973306.0,12529616.0,6975329.0,3715886.0,2550797.0
63,50311162.0,14816433.0,16950968.0,2149361.0,16930072.0,4066916.0,6691358.0,7152622.0,13173040.0,7425932.0,5998994.0,2182206.0
64,45408165.0,13326439.0,15384910.0,660201.0,17230253.0,2774129.0,4790909.0,6401950.0,13648715.0,6827582.0,5630768.0,2371737.0
65,62117952.0,16447261.0,18487754.0,1551913.0,20055713.0,5403168.0,6536261.0,7907604.0,26846003.0,9298378.0,6145822.0,2818770.0
66,58612178.0,16894565.0,19421378.0,1593900.0,18939865.0,5780498.0,6520413.0,9625911.0,12985624.0,7450921.0,2480809.0,2818781.0
67,40827588.0,11582489.0,13841313.0,1107506.0,12530619.0,3579034.0,4299737.0,5187246.0,9233970.0,4560188.0,2123897.0,2036905.0
68,42410712.0,12890269.0,15348716.0,1211614.0,14723467.0,5200522.0,4697745.0,7490770.0,24907158.0,10566014.0,2618791.0,2312665.0
69,43371979.0,13484185.0,16905228.0,1193663.0,15015268.0,4877981.0,5319767.0,5468382.0,10447524.0,5509618.0,2906820.0,2115878.0
70,28147756.0,9583221.0,11003086.0,855573.0,10617731.0,5230514.0,3429390.0,4657992.0,7894377.0,3898212.0,2398278.0,1401660.0
71,28084739.0,7903318.0,8861917.0,801695.0,9272603.0,2431326.0,2770587.0,4057397.0,7255168.0,3282497.0,1984651.0,1692603.0
72,34654106.0,11449561.0,13408411.0,981826.0,13748174.0,2273003.0,3879344.0,6830940.0,9016367.0,5882806.0,2981309.0,1970420.0
73,68197757.0,18813931.0,21708782.0,1838664.0,20899535.0,5042300.0,7260664.0,9965798.0,16692498.0,8309786.0,4918930.0,2839385.0
74,69742409.0,18885652.0,22032933.0,2181074.0,21348547.0,3172695.0,7080637.0,8746861.0,24871891.0,13497821.0,3344280.0,2562399.0
75,56122229.0,19318027.0,23789251.0,1580657.0,21349101.0,4958274.0,6502222.0,9344278.0,15536147.0,8812915.0,8901105.0,3273950.0
76,68795379.0,18554835.0,21373706.0,5759458.0,23147316.0,6207855.0,8516876.0,9385240.0,20812880.0,10126948.0,8414398.0,3528403.0
77,50944590.0,16933360.0,19662735.0,1299099.0,17697170.0,4168772.0,6113107.0,8474237.0,15310530.0,7072731.0,4203588.0,2777923.0
78,63507824.0,18209096.0,21495340.0,1741640.0,21270028.0,5497891.0,6400232.0,9200124.0,20989148.0,8276164.0,5231124.0,3670503.0
79,64090688.0,18532065.0,21428308.0,1733672.0,21736631.0,4267363.0,6928403.0,12844323.0,18579953.0,9292798.0,2954354.0,3015853.0
80,54959892.0,15002917.0,17241682.0,1322705.0,19021687.0,5971599.0,5444784.0,8636388.0,18644038.0,9757778.0,9576582.0,3108552.0
81,41524814.0,11780545.0,13744852.0,972711.0,13657177.0,5648665.0,4078857.0,6687652.0,8814001.0,4748731.0,2051827.0,1643703.0
82,62691748.0,18904026.0,22237012.0,1413519.0,20860991.0,3708400.0,7949408.0,9736519.0,13207571.0,7750139.0,4319473.0,3762133.0
83,54325378.0,18382149.0,21427259.0,1717317.0,22757155.0,26299920.0,6762513.0,14070956.0,16532743.0,8696238.0,2372759.0,2725240.0
84,75860154.0,20465981.0,25615645.0,1941845.0,23561872.0,5323574.0,7074305.0,9058865.0,14616579.0,9954717.0,11167429.0,3586214.0
85,62482484.0,19464413.0,24283490.0,1817588.0,26385164.0,15829002.0,7294596.0,10906990.0,16739620.0,7392763.0,2281665.0,2685317.0
86,74418481.0,19250815.0,24876129.0,2159378.0,22735630.0,7743481.0,6927473.0,9473664.0,21996450.0,12428348.0,3482106.0,3038628.0
87,76174441.0,18913355.0,24241794.0,1864952.0,21838408.0,5826776.0,7546401.0,9941047.0,20645215.0,11205601.0,6200866.0,2786027.0
88,73101086.0,20030783.0,24784128.0,2101044.0,24295045.0,5666002.0,6984559.0,8483021.0,21849937.0,11709617.0,8301752.0,2652599.0
89,62520225.0,18477239.0,21765506.0,1425882.0,20093995.0,5496027.0,7168270.0,9849204.0,14299796.0,8463996.0,4753396.0,2760977.0
90,61280309.0,16785303.0,19324462.0,2094747.0,19133008.0,4950818.0,6509827.0,10357280.0,17841254.0,9040921.0,2858563.0,3475314.0
91,56017733.0,15005070.0,17107633.0,1320129.0,17564681.0,3852184.0,5496626.0,9369361.0,17502263.0,7003194.0,3729494.0,2733669.0
92,63448135.0,16985830.0,19417580.0,1046037.0,20607086.0,3121530.0,6570068.0,8616692.0,18911607.0,9598091.0,6060788.0,3205346.0
93,48687773.0,13507387.0,15637055.0,1445516.0,15036267.0,8166188.0,4720699.0,6632234.0,11499118.0,6338743.0,2457658.0,2334414.0
94,67124658.0,19281522.0,22102433.0,994377.0,23309625.0,5795901.0,7146223.0,9580405.0,25338628.0,9906884.0,7323230.0,3316558.0
95,62910132.0,18937734.0,22236110.0,1406996.0,20645144.0,5437875.0,7276382.0,10987998.0,18050377.0,10019944.0,4649934.0,3829656.0
96,39215804.0,11828297.0,13809273.0,984267.0,12552357.0,2467877.0,3916625.0,6916707.0,8352421.0,5123768.0,2263331.0,1638427.0
97,22584348.0,6620138.0,7807429.0,591592.0,6980675.0,1575078.0,2310244.0,3229324.0,4903462.0,2707008.0,1519910.0,991618.0
98,49293138.0,13459618.0,15564948.0,1076130.0,17992886.0,9633270.0,5029346.0,8618921.0,12489194.0,5537009.0,3460364.0,2862055.0
99,60983628.0,16619539.0,19432103.0,1453472.0,22674628.0,11998739.0,5812272.0,10874073.0,14272912.0,7062734.0,2836435.0,2642780.0
100,46375787.0,14721606.0,17141288.0,1425825.0,21500108.0,12280369.0,8153579.0,8714277.0,12804774.0,5233371.0,1702551.0,2076490.0
101,36061020.0,11695101.0,13737584.0,870370.0,12644560.0,3185623.0,3920637.0,4955211.0,8615820.0,4517269.0,2326568.0,1632253.0
