label,DAPI1st,DAPI2nd,DAPI3rd,MBP488,GAD647,GABA488,gephyrin594,GS594,Synapsin647,VGluT1_647,PSD95_488,NR1594
36,103.40952671755726,19.836702290076335,26.528671755725192,2.7652519083969467,25.3033893129771,4.925068702290076,8.71987786259542,10.483419847328245,23.516885496183207,20.34363358778626,24.770870229007635,10.048
37,99.75561172293435,19.66082927122826,26.73785881928146,2.0,32.60552446289944,3.861286634169826,8.970752843473552,44.04772221219233,26.672985496780406,21.472829030510923,53.382018414876335,6.563940542817597
38,102.60148236879539,19.612038631429215,24.092984951710715,0.6216216216216216,24.452047615482517,13.949389833046343,72.34992887624466,12.97312270719473,17.742681739911657,5.0279254323575655,2.3316613011903873,2.9717002320880437
39,95.56258434547908,18.03711201079622,26.85391363022942,2.1818488529014846,38.62314439946019,6.6867408906882595,8.715587044534413,13.876349527665317,24.63697705802969,8.789642375168691,8.739372469635628,24.416497975708502
40,112.5639199841028,20.684109425713718,27.149466781479763,2.1714247863814005,30.093495396436378,6.06815923693449,9.155461349937074,10.562893290057627,49.70782274624098,14.284029939723125,25.10220573623899,4.532854209445585
41,137.05066250974278,20.737334372564302,25.11847233047545,2.986749805144193,22.593920498830865,0.0,10.56664068589244,8.44738893219018,29.125487139516757,30.05533904910366,83.09898674980515,4.349961028838659
42,120.26437604390361,19.18293167899467,26.324663962459237,2.020361091227233,28.70138391791935,6.374731567644954,9.427503380259285,10.02143482064742,44.634852461624114,17.017020599697766,52.64240833532172,5.066849598345661
43,117.83357253412129,20.830083016744055,26.05172365273674,2.19000984944421,38.315716898832136,7.564738989728437,9.648684395666244,12.328633741381736,35.84769945124525,14.594428028704094,45.02552413113831,7.347488391726467
44,80.6064131017066,21.769419147470728,26.106987066656462,2.0912986913599143,23.3468278870437,6.807453891482361,7.893931277263335,9.108976811816024,22.127573276191935,11.362286676360297,27.59072472641004,3.316063365730466
45,76.73272526257601,23.990602542841348,29.803206191265893,2.782752902155887,22.97070204532891,5.102819237147595,9.081260364842455,7.98922056384743,14.197622996130459,8.747650635710338,4.975400773908237,6.147318960751797
46,99.20443875373452,22.962740076824584,28.35795988049509,2.257447716602646,32.606572769953054,3.737772087067862,8.119035424669228,10.208322663252241,40.302134016218524,20.47067861715749,56.39684165599659,4.609475032010243
47,107.96479647964796,21.067656765676567,22.513201320132012,3.1635496883021634,34.22992299229923,8.747524752475247,6.011367803447011,10.46956362302897,17.284195086175284,14.027869453612029,48.22460579391272,12.036303630363037
48,136.8457245110988,26.671211282007583,33.87299220314431,2.0,22.086660133782114,5.823910357462401,8.937752971752376,8.846704443781688,29.419709428656642,35.670614801244085,30.61407694601849,6.323036939201568
49,104.87335228162836,24.552894836962604,27.837611619631627,2.2363986303515877,34.71308998948146,5.32177785735067,9.415146700087282,13.001432312064992,33.970727122171745,20.540787324038224,37.313407783720876,17.74903207036233
50,74.9811046511628,19.96511627906977,21.76951827242525,2.385901162790698,24.411233388704318,6.659676079734219,8.397736710963455,11.346449335548172,31.541320598006646,13.12531146179402,24.297757475083056,6.85641611295681
51,82.45444534175171,22.92592320681301,29.340136553850673,2.4750018354012187,30.05219881066001,4.496732985830703,6.911460245209603,9.545481242199545,29.607738051538067,14.498348138903165,36.07686660303943,6.231333969605756
52,85.7242060877586,21.991962050336014,25.84833311371722,2.090921069969693,28.378442482540517,0.5505995519831335,8.153511661615497,7.74351034391883,28.065160100144947,11.468836473843721,31.045987613651338,4.502503623665832
53,104.84625105307498,22.80665543386689,28.930918281381633,2.0,163.68997472620052,120.5273799494524,7.724094355518113,25.427127211457456,57.80707666385847,14.405223251895535,2.7910699241786014,3.2122999157540018
54,78.24358602696043,21.231011740832006,25.5146760400058,0.8857443107696767,29.291382809102767,4.703761414697782,7.808812871430642,8.9384693433831,19.494673141034934,14.942201768372227,47.670604435425425,3.1111392955500796
55,75.29534356470178,20.278252528775724,20.900244157656086,2.821852110219742,34.27581095221486,19.195064527380538,8.557115451691663,14.545866759679107,19.788978025810952,7.293250784792466,2.574729682595047,3.901028950122079
56,78.08958333333334,21.018125,25.4625,1.5483333333333333,53.39270833333333,36.545625,30.852708333333332,24.956666666666667,23.651458333333334,8.894375,2.489375,7.484583333333333
57,64.66785252263907,16.782341526520053,19.121927554980594,2.0,28.010996119016816,3.94987063389392,6.049159120310478,7.534282018111255,28.11772315653299,5.518111254851229,1.0666235446313066,1.2503234152652005
58,66.74280575539568,20.47661870503597,19.883812949640287,2.0,78.63812949640288,12.996043165467626,5.012949640287769,9.937410071942447,44.19856115107914,12.497122302158273,71.06690647482014,24.04640287769784
59,111.27372702621271,24.334714271366877,30.805639248769708,1.893517123631616,28.99173947976298,7.8111127849753945,9.47845736667671,8.532740785377122,61.57720699005725,16.192578085768805,10.278572863312244,4.354273375514714
60,93.56799721513111,20.249303782780228,23.057960083546067,0.8704455790206544,26.064690183337202,3.8166627987932236,8.706428405662567,11.023033186354143,19.471397075887676,9.272046878626131,26.249593873288465,5.840334184265491
61,100.67684021543985,19.0,18.543087971274687,0.0,31.179533213644525,13.059245960502693,7.0,11.840215439856374,25.5556552962298,8.85278276481149,11.543087971274685,5.814183123877918
62,76.57590220212677,24.12840157414385,29.24972787406849,2.034036674202462,24.234614418487816,5.190111362304279,8.013103910240309,8.307962823411204,20.877459599765555,11.930084568366407,31.97889977392615,3.788327890814703
63,117.25330979699912,22.951372252343127,26.158870255957634,0.05627705627705628,29.644139032488546,7.090362711721935,11.933215651662254,9.18375152355735,22.478628167948557,17.661665195645778,34.01185222544446,3.4780817887614006
64,92.6027397260274,21.14104109589041,23.278904109589043,0.6334246575342466,50.95210958904109,3.519013698630137,9.96986301369863,14.291287671232876,43.92832876712329,44.66060273972603,98.4373698630137,8.83090410958904
65,98.21736978373438,23.12343892780993,28.165625951873288,1.962381967712458,31.365747791653973,6.80707432226622,9.682036247334755,8.953662808406945,13.191631130063966,16.006358513554677,38.987701797136765,6.150472129150168
66,92.20855920114123,22.905563480741797,25.05011887779363,2.0,24.23471231573942,13.661721350451735,8.400951022349025,10.259533999048978,16.456015216357585,14.844698050404185,10.40228245363766,6.794674274845459
67,117.37597958811737,19.286130854747586,20.06096227446692,1.9834153453617642,23.095862948788046,4.5029159832330965,8.58784399489703,10.36358665937671,13.577638053581191,8.508292327319118,19.84481501731365,6.735739019500638
68,61.04290548706793,20.188663282571913,24.471476915639354,2.0,26.042422044960116,1.5502779792119894,7.111312545322698,8.268310369833213,46.68733381677544,33.91273869954073,17.702683103698334,11.604181774232536
69,78.18005713265488,23.822174611676488,30.045527584359935,1.8910908766291734,29.010801642563827,4.520085698982324,7.008748437778968,8.46223888591323,15.228173540439208,9.312265666845207,31.319942867345116,6.528923406534547
70,110.33505320864238,18.931634956465658,18.058045791680104,2.439213157046114,32.235730409545305,2.6278619800064495,8.08352144469526,10.43437600773944,11.883908416639793,17.497258948726216,63.580135440180584,3.6239922605611095
71,137.960088365243,19.002282768777615,20.870618556701032,2.9436671575846836,42.71723122238586,4.839101620029455,7.065758468335788,11.689175257731959,20.241752577319588,14.456848306332843,62.453092783505156,11.188659793814432
72,97.50036363636363,19.520872727272728,19.877236363636364,3.2168727272727273,55.42181818181818,8.195054545454546,7.447563636363636,7.752145454545454,42.89221818181818,10.778036363636364,36.70065454545455,15.930909090909092
73,108.88780744442982,24.504274628436143,30.427199789556752,2.0,21.842036038405894,7.590293305274234,8.267525976588189,8.691174536367223,22.025779297645666,19.466000263054056,41.636196238326974,8.147310272260949
74,82.92521802325581,21.461337209302325,23.49549418604651,2.949418604651163,30.09484011627907,3.655450581395349,9.322747093023256,9.509447674418604,21.097601744186047,14.690043604651162,17.789752906976744,2.6244912790697676
75,76.43752416435275,21.604477874239922,26.42589012688482,1.1693086359003197,26.510983796703105,5.983937295701382,7.701311025974483,15.022459667498506,19.27236301008752,14.064918632034024,44.39576816280623,7.910547959649924
76,97.83451209784631,24.075724541345387,29.094442967295933,0.13352831693698483,45.34703536293539,9.490561021005052,10.0646636532837,10.2256314809891,29.700452007444827,27.4453602765222,49.61132677479394,12.121350704599841
77,79.88935504070132,19.747463994990607,21.132874139010646,1.4382592360676267,21.902442078897934,6.592485911083281,8.467376330619912,11.442141515341264,18.78440826549781,10.806261740763933,33.425610519724486,9.302567313713212
78,61.50294227188082,18.819664804469273,21.389944134078213,2.0,22.46584729981378,6.962905027932961,7.9004841713221605,9.21929236499069,26.892737430167596,10.123054003724395,32.80461824953445,6.207299813780261
79,74.40037031761857,24.637516023358497,29.757014670274888,2.0,33.59165361059678,5.2627830793334285,8.236575986326734,18.67625694345535,18.307506053268764,9.647770972795898,5.437402079475858,11.506053268765132
80,113.02271114265436,23.163270134171484,29.452228868836393,2.079995944438812,42.78708303761533,2.3301226807259456,8.983068032038933,10.827030315319883,37.616276318902294,37.729865828517354,90.61168001622225,12.600358241238299
81,90.57732447817837,19.950189753320682,20.0,1.5426944971537002,39.10056925996205,11.577798861480076,7.381404174573055,10.332068311195446,38.854838709677416,7.694022770398482,60.16982922201139,6.731973434535105
82,86.04111397875278,19.598343436768502,20.35406038052938,1.9536042254366484,28.34643778884821,0.7127423323930137,8.286777504351479,13.034571754396495,16.69569653682252,12.974551347458135,39.67853070043815,10.975571694376088
83,72.93255476084042,19.93825435851587,21.132487706750112,2.0623603039785428,25.065768886902102,8.331303084488153,8.971949038891372,12.89640143048726,20.47362539114886,9.909421099687082,2.3765087170317387,3.0545932051855162
84,103.81862760408534,23.769185120404785,29.07152450260799,2.101446106755786,32.72452134803385,4.550926070525033,8.48546084892401,9.033919480276102,17.27844582565512,17.012555829715463,47.11275260018115,6.518974294905831
85,85.50848810214741,22.849463145676147,27.893136970400466,2.0977219965177016,24.712782936738247,1.5570951828206616,10.793238537434707,9.949143934997098,13.772489843296576,8.110998258850842,2.0364915844457343,2.8557022634939058
86,108.28808955469586,23.651082393612644,30.874310642851263,2.579060004938678,34.51839657584986,7.650176969297885,8.645320602518726,10.425220182731088,31.678656679562103,31.395011935138694,27.33829944851428,6.467775125524734
87,121.82075471698113,22.66188679245283,26.905584905660376,2.246490566037736,26.57532075471698,4.441358490566038,9.72822641509434,9.439471698113207,49.27683018867925,19.1148679245283,62.9571320754717,8.394188679245284
88,88.36566660235385,24.212666409415398,30.710640555662742,2.2779760756318734,27.45842176345746,7.193469033378352,7.401649623770018,11.172969322786031,27.941346710399383,21.840439899672006,48.15198726606213,4.125024117306579
89,91.64650165311411,20.38271825574122,20.918327227236173,1.9925833258868735,32.511571798766866,7.477884013939773,8.842820123313377,22.659190420873916,34.736127245107674,22.285854704673397,46.17558752569029,4.3073005093378605
90,89.07248682509695,24.418812767226807,33.26160882967088,2.3011832554439695,25.1907129362633,5.556925524510292,11.45242119916476,13.03529879685791,19.0242617082629,9.77766729641046,19.67634483444367,25.508501541215075
91,104.55548902195609,23.117664670658684,29.357285429141715,1.8986027944111776,24.81936127744511,7.014071856287425,7.853692614770459,9.668463073852296,42.37914171656686,20.972055888223554,45.39311377245509,4.160978043912175
92,92.45238011961806,24.051484732957924,28.942429435836452,1.066349550557868,27.485852191248995,1.4438809415550349,8.691126578293868,10.495050890140254,22.193137700675038,19.7297051519709,26.328425028855236,9.440243433248225
93,91.77882523567803,22.36309955454263,27.408888428467833,2.6788563140992436,29.643116129700612,5.632342277012328,8.257432922407542,9.36423909665389,41.04309541075313,16.593079871542525,26.98912255257433,6.775303014606858
94,95.53764679530255,22.81207001375956,24.78695081757384,1.2094332981344598,36.5835973248856,5.471632907746952,9.622636075645579,11.794118588205178,39.09487696393715,15.576333557326166,39.68202617516239,4.119900163194778
95,83.46947018294132,21.95625021213047,24.131147540983605,1.783864508027017,23.55944744255507,6.168041272103995,8.875165461765604,11.492855445813394,30.46329294369209,23.407663849574043,28.108305332111463,6.682007942164749
96,106.1002731174405,20.87085446742099,20.635973468591494,2.0,32.716738197424895,4.579399141630901,7.847834568864612,26.698010144362076,21.83964104564963,12.954740538431526,69.94030433086228,3.614124073351541
97,100.99530295913574,22.1268201033349,30.4798027242837,1.8703616721465477,20.981916392672616,3.0044621888210425,8.309534992954438,6.937764208548614,12.676139032409582,7.695631751996243,28.491780178487552,2.9185063410051666
98,65.91972039822072,22.873331921203135,25.946409658970556,1.5701122643507732,29.902457106545224,5.315081550518958,5.316458377462402,10.379686507095954,31.3482313069265,11.587269646261385,26.326731624655793,11.685659817835205
99,78.79524921327784,22.398639732006902,26.493655466450107,1.8289513754948736,23.688254999492436,4.907319053903157,7.220586742462694,15.220383717389097,19.222718505735457,13.216729266064359,15.357831692213988,5.673028118972693
100,72.1124952812382,20.515430351075878,20.410721026802566,1.8032276330690826,50.33616459041148,19.274160060400153,62.464750849377126,14.447668931672329,22.489949037372593,6.739854662136655,2.1815307663269157,2.9134107210268025
101,92.7363813229572,19.42898832684825,21.37094682230869,0.0,39.3375486381323,2.6173800259403373,7.5405317769131,11.952172503242542,25.87046044098573,16.53923476005188,49.89105058365759,4.276102464332037
102,56.9366576819407,18.78796046720575,20.0,2.0,30.499101527403415,3.0,5.550763701707098,10.149146451033243,16.21069182389937,14.615453728661276,3.0,3.8589398023360286
103,106.8376860184695,22.264984412681606,27.94297394270925,1.8221869301805775,27.76383742132816,5.916093170989941,8.36209634727369,15.705605552614552,27.483853890947593,21.640374095641434,27.280748191282864,6.500970531145227
104,141.95437079731028,21.57492795389049,20.626080691642652,3.847262247838617,37.00480307396734,3.3703170028818445,6.4293948126801155,20.233909702209413,40.61743515850144,17.431556195965417,15.83597502401537,4.0
105,133.87316276537834,21.263835964434765,21.65160587915079,2.656686626746507,33.64126292868808,5.676283796044275,10.498094719651606,9.505534385773906,80.0685900925422,16.78787878787879,20.881691163128288,2.1157684630738522
106,94.51750722775458,24.287611093264804,29.02088017989078,1.434093586037049,33.07827390512903,5.578434521897419,8.328193596744834,9.306242638398116,31.172395331405934,11.977513652425314,40.11746439661634,8.191990577149587
107,93.64770627460432,25.49538041295091,32.802522696232025,2.0303687635574836,30.11344098979674,10.412950911866313,14.685305696151683,12.912268016389492,21.17233068209207,8.759540451514422,2.7727966578291956,2.9732465654374547
108,75.84698924359284,19.04873240410888,20.908518659426555,2.648082177567184,50.14090547504583,32.246394355480234,23.954760834226818,14.28291771867326,22.37495244353751,7.2357417078822674,2.612215958219486,3.4714488292463597
109,77.01330911101458,21.40776430630702,24.55609968010742,2.2136566486315705,35.194502586785674,2.929070731803641,9.346036886378895,8.747166383634138,20.12148019430512,16.568302989613365,47.36882429603886,11.590576991430039
110,77.48890042840452,21.304037388030636,24.63955601713618,1.3234454108788785,28.44034791639621,7.674347656757107,9.540373880306374,9.891600675061664,35.01668181228093,16.92009606646761,99.342204335973,4.024795534207452
111,76.83913911692922,25.208786332371865,32.54537386287996,2.0,22.711559795873086,2.3305968493454627,14.21411138229421,7.217217661415575,13.911914799201243,8.709784779232304,10.465941868205014,7.197470601286887
112,121.56142006679251,21.491142732684768,22.23181356178307,0.9046270751657712,46.66369004404434,7.789095397125018,9.398141425874837,11.046778955520063,30.208944387977347,39.697763903005665,98.45653646967718,4.583055031218238
113,99.96936011209715,23.063092013078002,28.87133115366651,3.3035030359645026,49.616926669780476,3.5429238673517047,8.061597384399812,11.439177954226997,41.143988790284915,21.8433815973844,74.84622139187296,5.020177487155535
114,90.60840480274443,24.166037735849056,28.984734133790738,2.5586620926243566,39.03653516295026,29.27066895368782,20.75883361921098,15.869811320754717,16.02435677530017,9.754888507718697,0.4993138936535163,3.965180102915952
115,79.96309643938302,23.12245927634424,29.44637451347845,2.049805391379559,22.336024217961654,0.0,6.794003171399741,11.055499495459133,14.548003459708807,7.923958483494306,10.227331699581951,8.113593772524146
116,79.75808088128714,24.45716770546456,31.143788954921003,2.0,25.100014494854328,6.273952746774895,7.170024641252356,7.722713436729961,47.00710247862009,14.016958979562256,18.758950572546745,16.104073054065807
117,81.1159420289855,20.120624303232997,22.06164994425864,1.4910813823857303,25.474804905239687,13.114492753623189,15.846599777034559,11.522296544035674,24.705239687848383,10.82675585284281,2.4198439241917504,2.9198439241917504
118,85.70750426378625,22.838544627629336,27.029846503695282,1.9370380898237636,34.34877771461058,8.019329164297897,6.662450255827174,18.102330869812395,26.807703240477544,10.679363274587834,39.999715747583856,8.124360432063673
119,84.92433257055683,20.78184591914569,22.508009153318078,0.9560640732265446,20.703890160183068,3.622425629290618,8.004424103737605,12.065293668954997,29.77757437070938,29.83859649122807,10.796033562166285,3.0057971014492755
120,113.09243145624693,25.392218026596616,32.41306846166475,2.547857494664259,24.513544573961582,9.198161221474306,8.295682153997701,8.24248891807585,12.509111804301428,9.751764899031357,12.309144639632244,20.928747332129372
121,88.23731195238882,19.645451038739186,21.45340827685017,1.9542624125199757,23.592687496555904,3.807626604948476,8.672287430429272,10.319584504325784,15.847963850774233,11.5724362153524,31.023282085193145,9.781203504711522
122,76.4546748932131,19.131941148552443,19.99050783103939,0.19791172282866634,38.56858092074039,4.757949691504509,7.953962980541053,9.50498338870432,15.619838633127669,49.52681537731372,2.1765543426672993,42.83151400094922
123,92.20091365102114,22.419712170070465,27.388749552131852,2.475904693658187,36.02708109399259,3.9582586886420636,9.089095903499343,9.12698554878777,39.899140093156575,25.479875791233727,38.44673354831004,7.389077988773439
124,73.87547116136832,22.719863452101556,29.3745110589574,0.7165919920347059,31.063366759120974,1.686579901856198,11.296707204324017,10.01194794111372,23.55565038048503,12.31000640068274,30.522935779816514,12.903065215845245
125,102.69546023794615,22.600469630557296,28.41865998747652,3.127614276768942,27.293268628678774,4.666844082654978,8.751815904821541,8.935848465873512,29.182780212899186,17.80995616781465,28.106512210394488,4.75560425798372
126,111.43888923095868,18.515854935040945,27.06889969829444,3.0758573979434765,37.597684871621205,6.920448248260575,9.51770211193892,9.337540791823164,16.73616156640601,12.293639554214643,1.0384212794778647,2.878702050366357
127,106.58177136972193,19.048815653964983,26.973326467559218,0.15746652935118435,21.035633367662204,3.899794026776519,7.730895983522142,9.269927909371782,29.14191555097837,11.529454170957775,20.52564366632338,2.746961894953656
128,119.44967581572129,17.758328182332285,26.648947223062457,0.46931099333219356,23.838933677025658,3.1011875797309205,8.49653458184831,7.986743296026934,14.768191801359864,16.869905440772257,25.850322869129503,7.672462090824204
129,98.94556488690002,19.01753202966959,26.62637160546803,0.32507815852387667,22.462759762152885,4.756390608716974,8.492429350824496,7.157788267026298,30.4006007478698,35.66983387482376,49.042297554097956,3.681297124992337
130,94.11701400751623,23.541168431841477,28.417919371370004,2.004355995900239,40.27767338571917,6.938247352237786,8.386744106593783,12.458062862999657,32.66253843525794,9.977536727024257,40.33660744789887,2.9768534335497097
131,80.08244531688166,21.7249953262292,29.077210693587585,2.0020564591512433,30.44008225836605,1.18508132361189,6.27687418209011,16.549261544213874,13.753037951018882,10.270704804636381,10.07478033277248,21.116283417461208
132,89.7370763437179,21.12927079767203,20.931530297843203,0.2328654570352619,24.176857240671,7.057035261896611,8.350290996234166,9.397466621020198,14.711811023622047,8.974118452584731,10.639575487846628,7.761999315302979
133,116.75885269121812,24.51514793830658,31.35983238904627,1.862232451998741,38.57831680830973,0.83469074598678,8.766328297135663,9.277561378659112,17.873642587346552,15.018728360088133,53.89185945860875,9.146935001573812
134,89.6706249124282,20.65664845173042,24.272978842650975,2.0,28.207124842370742,1.7824015692868151,8.93943533697632,9.66193778898697,40.5735252907384,18.944199243379572,24.458490962589323,4.42906683480454
135,84.10094067623847,21.83309549465591,27.23880944753473,1.9513061711856015,43.20828843521566,2.8605585811224046,7.53595247109532,16.89920493927833,23.902990942714855,18.2021725835105,64.44712700585374,10.53027346594053
136,87.11738484398217,20.86032689450223,25.01222996913933,1.8919876557320836,25.917476283003772,5.434906846496743,8.36255572065379,8.506229283346668,16.417762029946278,12.912332838038633,45.860555492056235,2.1255000571493885
137,111.96472177482205,24.077986179664364,30.155920403179717,2.3148542630020263,27.28461578427807,5.341196030550216,7.457837585078194,17.00623473788123,14.279472125526055,8.432482984361199,18.17909284563828,23.052163973606277
138,80.88811724175643,21.28293323125718,26.232022748400503,2.0,30.754743807076064,9.60228577678132,7.531470443484443,8.296494777710942,24.849619948597365,11.404659047410728,13.289057800623393,3.1154918794772244
139,101.54548595117457,23.000460617227084,31.06345002303086,0.35099032703823124,21.057231690465223,3.2005988023952097,9.041110087517273,7.906264394288346,21.432058959005065,6.9204283740211885,2.987678489175495,3.0
140,83.01429228133227,23.9237744995612,29.922395419783527,1.8787663504534247,27.239876300722973,6.039157507626729,8.271678716202098,10.315767478791425,36.287099335534286,17.90087341719253,8.485937565297338,4.163650800284174
141,118.29181257295315,25.904452226113058,30.91762547940637,2.0,21.863264965816242,12.790895447723862,8.724528931132232,10.157578789394698,15.834250458562614,8.236951809237953,2.67783891945973,5.364849091212273
142,77.19014887100221,23.06417836028207,28.13302229503526,1.683097086687086,34.13070731533585,3.9286630101859106,7.8832537930052,9.57539710805613,26.719638150865446,17.38774129211482,51.00167390839803,9.240152432509438
